"","ST","AREA","CARRIER","PLANNAME","METAL","PREMI27","PREMI50","actively_marketed","AB_CopayInnTier1","AB_CopayInnTier1A","AB_CoinsInnTier1","AB_CoinsInnTier1A","ER_CopayInnTier1","ER_CopayInnTier1A","ER_CoinsInnTier1","ER_CoinsInnTier1A","OM_CopayInnTier1","OM_CopayInnTier1A","OM_CoinsInnTier1","OM_CoinsInnTier1A","SD_CopayInnTier1","SD_CopayInnTier1A","SD_CoinsInnTier1","SD_CoinsInnTier1A","DEHBDedInnTier1IndividualA","MEHBDedInnTier1IndividualA","TEHBDedInnTier1IndividualA","Med_Deductible_Amount"
"6632","KS","KS06","Medica","Medica Connect Gold Copay","Gold",443.54,755.88,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6633","KS","KS05","Medica","Medica Connect Gold Copay","Gold",553.98,944.1,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6634","KS","KS04","Medica","Medica Connect Gold Copay","Gold",553.98,944.1,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6635","KS","KS03","Medica","Medica Connect Gold Copay","Gold",553.98,944.1,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6636","KS","KS02","Medica","Medica Connect Gold Copay","Gold",627.08,1068.67,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6637","KS","KS02","Medica","Select by Medica Gold Share","Gold",471.69,803.86,TRUE,0,NA,4,35,0,NA,4,35,0,NA,4,35,3,500,0,NA,NA,NA,500,500
"6638","KS","KS01","Medica","Select by Medica Gold Share","Gold",433.18,738.23,TRUE,0,NA,4,35,0,NA,4,35,0,NA,4,35,3,500,0,NA,NA,NA,500,500
"6639","KS","KS07","Medica","Medica Connect Gold Copay","Gold",553.98,944.1,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6640","KS","KS02","Medica","Select by Medica Bronze H S A Plus","Bronze",430.81,734.18,TRUE,0,NA,4,40,0,NA,4,40,0,NA,4,40,0,NA,4,30,NA,NA,3100,3100
"6641","KS","KS01","Medica","Select by Medica Bronze H S A Plus","Bronze",395.63,674.24,TRUE,0,NA,4,40,0,NA,4,40,0,NA,4,40,0,NA,4,30,NA,NA,3100,3100
"6642","KS","KS02","Medica","Select by Medica Catastrophic","Catastrophic",279.11,475.67,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"6643","KS","KS01","Medica","Select by Medica Catastrophic","Catastrophic",256.33,436.83,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"6644","KS","KS02","Medica","Medica Connect Silver Copay","Silver",684.59,1166.67,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,3,550,0,NA,NA,NA,3700,3700
"6645","KS","KS02","Medica","Select by Medica Bronze HSA","Bronze",412.24,702.55,TRUE,0,NA,4,20,0,NA,4,20,0,NA,4,20,0,NA,4,30,NA,NA,6200,6200
"6646","KS","KS01","Medica","Select by Medica Bronze HSA","Bronze",378.59,645.19,TRUE,0,NA,4,20,0,NA,4,20,0,NA,4,20,0,NA,4,30,NA,NA,6200,6200
"6647","KS","KS02","Medica","Select by Medica Bronze Copay","Bronze",386.72,659.05,TRUE,0,NA,4,50,0,NA,4,50,3,80,0,NA,3,600,0,NA,NA,NA,6850,6850
"6648","KS","KS01","Medica","Select by Medica Bronze Copay","Bronze",355.15,605.25,TRUE,0,NA,4,50,0,NA,4,50,3,80,0,NA,3,600,0,NA,NA,NA,6850,6850
"6649","KS","KS02","Medica","Select by Medica Silver Copay","Silver",521.28,888.36,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,3,550,0,NA,NA,NA,3700,3700
"6650","KS","KS01","Medica","Select by Medica Silver Copay","Silver",478.72,815.84,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,3,550,0,NA,NA,NA,3700,3700
"6651","KS","KS02","Medica","Select by Medica Gold Copay","Gold",477.52,813.79,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6652","KS","KS01","Medica","Select by Medica Gold Copay","Gold",438.54,747.36,TRUE,0,NA,4,30,0,NA,4,30,3,30,0,NA,3,500,0,NA,NA,NA,750,750
"6653","KS","KS06","Medica","Medica Connect Bronze Copay","Bronze",359.22,612.18,TRUE,0,NA,4,50,0,NA,4,50,3,80,0,NA,3,600,0,NA,NA,NA,6850,6850
"6654","KS","KS05","Medica","Medica Connect Bronze HSA","Bronze",478.31,815.13,TRUE,0,NA,4,20,0,NA,4,20,0,NA,4,20,0,NA,4,30,NA,NA,6200,6200
"6655","KS","KS03","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",307.61,524.24,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6656","KS","KS05","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",319.93,545.23,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6657","KS","KS07","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",294.03,501.09,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6658","KS","KS04","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",341.72,582.36,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6659","KS","KS02","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",315.51,537.69,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6660","KS","KS01","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",313.5,534.27,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6661","KS","KS03","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",322.1,548.92,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6662","KS","KS07","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",307.88,524.69,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6663","KS","KS06","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",321.77,548.36,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6664","KS","KS01","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",410.79,700.07,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6665","KS","KS03","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",422.06,719.27,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6666","KS","KS02","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",432.89,737.74,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6667","KS","KS01","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",422.55,720.1,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6668","KS","KS04","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",482.27,821.89,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6669","KS","KS02","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",445.28,758.84,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6670","KS","KS05","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",451.52,769.48,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6671","KS","KS04","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",442.03,753.31,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6672","KS","KS07","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",380.34,648.18,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6673","KS","KS01","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",299.4,510.24,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6674","KS","KS06","BlueCross BlueShield of Kansas","BlueCare EPO Simple Bronze HDHP","Bronze",307.3,523.7,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6675","KS","KS02","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",330.37,563.01,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6676","KS","KS05","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",335,570.9,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6677","KS","KS04","BlueCross BlueShield of Kansas","BlueCare EPO Bronze","Bronze",357.81,609.79,TRUE,2,0,0,NA,2,0,0,NA,1,0,0,NA,2,0,0,NA,NA,NA,7150,7150
"6678","KS","KS06","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",421.63,718.54,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6679","KS","KS05","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",438.96,748.08,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6680","KS","KS07","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",403.43,687.52,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6681","KS","KS04","BlueCross BlueShield of Kansas","BlueCare EPO Silver","Silver",468.86,799.03,TRUE,0,NA,4,20,0,NA,4,20,3,35,0,NA,3,200,0,NA,NA,NA,3500,3500
"6682","KS","KS07","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",414.97,707.19,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6683","KS","KS06","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",433.69,739.09,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6684","KS","KS03","BlueCross BlueShield of Kansas","BlueCare EPO Simple Silver HDHP","Silver",434.14,739.85,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4000,4000
"6685","KS","KS02","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",408.12,695.52,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6686","KS","KS01","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",387.29,660.02,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6687","KS","KS03","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",397.91,678.12,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6688","KS","KS06","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",397.5,677.42,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6689","KS","KS05","BlueCross BlueShield of Kansas","BlueCare EPO Gold","Gold",413.84,705.27,TRUE,0,NA,4,20,4,300,0,NA,3,25,0,NA,3,200,0,NA,NA,NA,1500,1500
"6690","KS","KS01","Ambetter","Ambetter Secure Care 1 (2019) with 3 Free PCP Visits","Gold",493.87,841.65,TRUE,0,NA,4,20,4,250,0,NA,0,NA,4,20,0,NA,4,30,NA,NA,1000,1000
"6691","KS","KS01","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",414.64,706.63,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"6692","KS","KS01","Ambetter","Ambetter Essential Care 1 (2019)","Bronze",367.54,626.37,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"6693","KS","KS01","Ambetter","Ambetter Balanced Care 3 (2019)","Silver",485.51,827.4,TRUE,0,NA,4,30,4,600,0,NA,3,30,0,NA,0,NA,4,30,NA,NA,3000,3000
"6694","KS","KS01","Ambetter","Ambetter Balanced Care 3 (2019) + Vision + Adult Dental","Silver",502.04,855.57,TRUE,0,NA,4,30,4,600,0,NA,3,30,0,NA,0,NA,4,30,NA,NA,3000,3000
"6695","KY","KY05","Anthem","Anthem Silver Pathway Transition X HMO 3700 for HSA","Silver",330.77,563.7,TRUE,0,NA,4,15,4,300,0,NA,0,NA,4,15,0,NA,4,40,NA,NA,3700,3700
"6696","KY","KY03","Anthem","Anthem Silver Pathway Transition X HMO 3700 for HSA","Silver",303.5,517.23,TRUE,0,NA,4,15,4,300,0,NA,0,NA,4,15,0,NA,4,40,NA,NA,3700,3700
"6697","KY","KY08","Anthem","Anthem Silver Pathway X HMO 6700","Silver",422.64,720.26,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6698","KY","KY03","Anthem","Anthem Silver Pathway X HMO 6700","Silver",346.57,590.63,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6699","KY","KY07","Anthem","Anthem Silver Pathway X HMO 6700","Silver",353.89,603.1,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6700","KY","KY02","Anthem","Anthem Silver Pathway X HMO 6700","Silver",401.91,684.93,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6701","KY","KY03","Anthem","Anthem Gold Pathway Transition X HMO 1500","Gold",433.86,739.39,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6702","KY","KY04","Anthem","Anthem Silver Pathway X HMO 6700","Silver",399.8,681.34,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6703","KY","KY01","Anthem","Anthem Silver Pathway X HMO 6700","Silver",375.19,639.41,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6704","KY","KY05","Anthem","Anthem Gold Pathway Transition X HMO 1500","Gold",472.86,805.84,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6705","KY","KY05","Anthem","Anthem Catastrophic Pathway Transition X HMO 7900","Catastrophic",169.76,289.3,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6706","KY","KY03","Anthem","Anthem Catastrophic Pathway Transition X HMO 7900","Catastrophic",155.75,265.44,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6707","KY","KY05","Anthem","Anthem Bronze Pathway Transition X HMO 6500 for HSA","Bronze",245.03,417.58,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6708","KY","KY03","Anthem","Anthem Bronze Pathway Transition X HMO 6500 for HSA","Bronze",224.83,383.15,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6709","KY","KY05","Anthem","Anthem Silver Pathway X Transition HMO 6700","Silver",325.79,555.21,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6710","KY","KY03","Anthem","Anthem Silver Pathway X Transition HMO 6700","Silver",298.93,509.44,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6711","KY","KY07","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",184.4,314.25,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6712","KY","KY06","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",227.3,387.37,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6713","KY","KY08","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",220.23,375.31,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6714","KY","KY04","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",208.32,355.02,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6715","KY","KY03","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",180.59,307.76,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6716","KY","KY02","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",209.42,356.9,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6717","KY","KY05","Anthem","Anthem Bronze Pathway X Transition HMO 6750","Bronze",272.7,464.74,TRUE,0,NA,4,40,0,NA,4,40,3,25,0,NA,0,NA,4,45,NA,NA,6750,6750
"6718","KY","KY01","Anthem","Anthem Catastrophic Pathway X HMO 7900","Catastrophic",195.5,333.18,TRUE,2,0,0,NA,2,0,0,NA,2,40,0,NA,2,0,0,NA,NA,NA,7900,7900
"6719","KY","KY03","Anthem","Anthem Bronze Pathway X Transition HMO 6750","Bronze",250.22,426.43,TRUE,0,NA,4,40,0,NA,4,40,3,25,0,NA,0,NA,4,45,NA,NA,6750,6750
"6720","KY","KY08","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",491.3,837.28,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6721","KY","KY06","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",507.1,864.19,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6722","KY","KY07","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",411.38,701.08,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6723","KY","KY03","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",402.88,686.59,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6724","KY","KY01","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",436.15,743.28,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6725","KY","KY04","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",464.75,792.02,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6726","KY","KY07","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",266.14,453.55,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6727","KY","KY08","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",317.85,541.68,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6728","KY","KY06","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",328.06,559.07,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6729","KY","KY04","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",300.67,512.4,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6730","KY","KY03","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",260.64,444.18,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6731","KY","KY02","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",302.25,515.1,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6732","KY","KY08","Anthem","Anthem Gold Pathway X HMO 1500","Gold",613.4,1045.36,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6733","KY","KY01","Anthem","Anthem Bronze Pathway X HMO 6500 for HSA","Bronze",282.16,480.86,TRUE,2,0,0,NA,4,200,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6500,6500
"6734","KY","KY07","Anthem","Anthem Gold Pathway X HMO 1500","Gold",513.61,875.3,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6735","KY","KY06","Anthem","Anthem Silver Pathway X HMO 6700","Silver",436.23,743.42,TRUE,0,NA,4,25,4,500,0,NA,3,20,0,NA,0,NA,4,40,NA,NA,6700,6700
"6736","KY","KY06","Anthem","Anthem Gold Pathway X HMO 1500","Gold",633.12,1078.96,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6737","KY","KY02","Anthem","Anthem Silver Pathway X HMO 2700 for HSA","Silver",467.2,796.2,TRUE,0,NA,4,10,0,NA,4,10,0,NA,4,10,0,NA,4,10,NA,NA,2700,2700
"6738","KY","KY03","Anthem","Anthem Gold Pathway X HMO 1500","Gold",503.01,857.23,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6739","KY","KY04","Anthem","Anthem Gold Pathway X HMO 1500","Gold",580.25,988.85,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6740","KY","KY01","Anthem","Anthem Gold Pathway X HMO 1500","Gold",544.54,928.01,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6741","KY","KY02","Anthem","Anthem Gold Pathway X HMO 1500","Gold",583.31,994.07,TRUE,0,NA,4,20,4,300,0,NA,3,20,0,NA,0,NA,4,40,600,1500,NA,1500
"6742","KY","KY07","Anthem","Anthem Silver Pathway X HMO 3200","Silver",414,705.54,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6743","KY","KY08","Anthem","Anthem Silver Pathway X HMO 3200","Silver",494.45,842.63,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6744","KY","KY01","Anthem","Anthem Silver Pathway X HMO 3200","Silver",438.93,748.03,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6745","KY","KY04","Anthem","Anthem Silver Pathway X HMO 3200","Silver",467.72,797.09,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6746","KY","KY02","Anthem","Anthem Silver Pathway X HMO 3200","Silver",470.19,801.29,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6747","KY","KY06","Anthem","Anthem Silver Pathway X HMO 3200","Silver",510.33,869.71,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6748","KY","KY08","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",331.81,565.47,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6749","KY","KY03","Anthem","Anthem Silver Pathway X HMO 3200","Silver",405.45,690.97,TRUE,0,NA,4,25,0,NA,4,25,3,30,0,NA,0,NA,4,40,1000,3200,NA,3200
"6750","KY","KY06","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",342.48,583.65,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6751","KY","KY07","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",277.84,473.49,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6752","KY","KY04","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",313.88,534.91,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6753","KY","KY03","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",272.09,463.7,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6754","KY","KY01","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",294.56,501.99,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6755","KY","KY02","Anthem","Anthem Bronze Pathway X HMO 6100","Bronze",315.53,537.73,TRUE,0,NA,4,40,4,500,0,NA,3,35,0,NA,0,NA,4,40,NA,NA,6100,6100
"6756","KY","KY08","CareSource Just4Me","CareSource Marketplace HSA Eligible Bronze","Bronze",267.53,455.93,TRUE,0,NA,4,50,0,NA,4,50,0,NA,4,50,0,NA,4,50,NA,NA,5200,5200
"6757","KY","KY05","CareSource Just4Me","CareSource Marketplace HSA Eligible Bronze","Bronze",304.96,519.71,TRUE,0,NA,4,50,0,NA,4,50,0,NA,4,50,0,NA,4,50,NA,NA,5200,5200
"6758","KY","KY08","CareSource Just4Me","CareSource Marketplace Bronze Dental and Vision","Bronze",266.92,454.88,TRUE,0,NA,4,40,0,NA,4,40,3,35,0,NA,0,NA,4,40,NA,NA,7400,7400
"6759","KY","KY04","CareSource Just4Me","CareSource Marketplace Bronze Dental and Vision","Bronze",272.47,464.34,TRUE,0,NA,4,40,0,NA,4,40,3,35,0,NA,0,NA,4,40,NA,NA,7400,7400
"6760","KY","KY05","CareSource Just4Me","CareSource Marketplace Bronze Dental and Vision","Bronze",304.25,518.51,TRUE,0,NA,4,40,0,NA,4,40,3,35,0,NA,0,NA,4,40,NA,NA,7400,7400
"6761","KY","KY06","CareSource Just4Me","CareSource Marketplace Bronze Dental and Vision","Bronze",351.16,598.44,TRUE,0,NA,4,40,0,NA,4,40,3,35,0,NA,0,NA,4,40,NA,NA,7400,7400
"6762","KY","KY04","CareSource Just4Me","CareSource Marketplace Gold Dental and Vision","Gold",384.4,655.1,TRUE,0,NA,4,20,0,NA,4,20,1,0,0,NA,0,NA,4,40,NA,NA,2000,2000
"6763","KY","KY06","CareSource Just4Me","CareSource Marketplace Gold Dental and Vision","Gold",495.42,844.29,TRUE,0,NA,4,20,0,NA,4,20,1,0,0,NA,0,NA,4,40,NA,NA,2000,2000
